PMID 	 FT_ID 	 PUBYEAR 	 PUB_DATE 	 RESEARCH_ARTICLE_YES_NO 	 AVAILABILITY_STATUS 	 FIRST_PUBLISH_DATE
null 	 PMC10998538 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-05 00:00:00
null 	 PMC10998714 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
null 	 PMC10998697 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997039 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997031 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997051 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-26 00:00:00
null 	 PMC10997004 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997078 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997116 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997139 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997165 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10997169 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10997145 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997176 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10997166 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10997186 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997175 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10997148 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997206 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:22:18
null 	 PMC10997217 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10997218 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997225 	 2022 	 01/01/2022 	 Y 	 O 	 2022-01-01 00:00:00
null 	 PMC10997178 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10996802 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10996788 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10996789 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-28 00:00:00
null 	 PMC10996792 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-26 00:00:00
null 	 PMC10996812 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-28 00:00:00
null 	 PMC10996800 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-28 00:00:00
null 	 PMC10996805 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-27 00:00:00
null 	 PMC10996813 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-28 00:00:00
null 	 PMC10996814 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10996869 	 2023 	 01/08/2023 	 Y 	 O 	 2023-08-21 00:00:00
null 	 PMC10996860 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996908 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-16 00:00:00
null 	 PMC10996840 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-05 00:00:00
null 	 PMC10996857 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996904 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-13 00:00:00
null 	 PMC10996871 	 2023 	 01/08/2023 	 Y 	 O 	 2023-08-18 00:00:00
null 	 PMC10996899 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:21:53
null 	 PMC10996934 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996932 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996367 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996366 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996400 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996401 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996444 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996369 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995981 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-03 00:00:00
null 	 PMC10996066 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996105 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996127 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996180 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996154 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996160 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996177 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996186 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996233 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996219 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996218 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996973 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:21:58
null 	 PMC10996985 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996983 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996806 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-27 00:00:00
null 	 PMC10996977 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997003 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996993 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996998 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10997005 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996999 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995810 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995800 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995802 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-28 00:00:00
null 	 PMC10995875 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-22 00:00:00
null 	 PMC10995879 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-28 00:00:00
null 	 PMC10995876 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-18 00:00:00
null 	 PMC10995883 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-22 00:00:00
null 	 PMC10995885 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-18 00:00:00
null 	 PMC10995839 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995891 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:20:26
null 	 PMC10995918 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995887 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-26 00:00:00
null 	 PMC10995868 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995863 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-16 00:00:00
null 	 PMC10995871 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-20 00:00:00
null 	 PMC10995882 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-26 00:00:00
null 	 PMC10995880 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-18 00:00:00
null 	 PMC10995923 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995924 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995929 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995926 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10993380 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-23 00:00:00
null 	 PMC10993394 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-19 00:00:00
null 	 PMC10993410 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-20 00:00:00
null 	 PMC10993555 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
null 	 PMC10993604 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
null 	 PMC10993655 	 2023 	 01/09/2023 	 Y 	 O 	 2023-09-11 00:00:00
null 	 PMC10993742 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-02 00:00:00
null 	 PMC10993272 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-22 00:00:00
null 	 PMC10993265 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-23 00:00:00
null 	 PMC10993273 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-21 00:00:00
null 	 PMC10993271 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-18 00:00:00
null 	 PMC10993277 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-22 00:00:00
null 	 PMC10993267 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-18 00:00:00
null 	 PMC10993283 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-21 00:00:00
null 	 PMC10993326 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-19 00:00:00
null 	 PMC10993359 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-21 00:00:00
null 	 PMC10993327 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-21 00:00:00
null 	 PMC10993358 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-19 00:00:00
null 	 PMC10993361 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-20 00:00:00
null 	 PMC10993384 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-20 00:00:00
null 	 PMC10994679 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10993601 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
null 	 PMC10993862 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-13 00:00:00
null 	 PMC10993932 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-13 00:00:00
null 	 PMC10994609 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994610 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994617 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994627 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994690 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10994863 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:04:17
null 	 PMC10994861 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-29 00:00:00
null 	 PMC10994897 	 2023 	 01/10/2023 	 Y 	 O 	 2023-10-26 00:00:00
null 	 PMC10994957 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-10 00:00:00
null 	 PMC10994960 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-08 00:00:00
null 	 PMC10994961 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-01 00:00:00
null 	 PMC10994954 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-05 00:00:00
null 	 PMC10994967 	 2023 	 01/10/2023 	 Y 	 O 	 2023-10-13 00:00:00
null 	 PMC10994976 	 2023 	 01/10/2023 	 Y 	 O 	 2023-10-17 00:00:00
null 	 PMC10994972 	 2023 	 01/09/2023 	 Y 	 O 	 2023-09-09 00:00:00
null 	 PMC10990583 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10990588 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10990586 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10993061 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10993246 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-06 00:00:00
null 	 PMC10993245 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-20 00:00:00
null 	 PMC10993251 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-20 00:00:00
null 	 PMC10993253 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-20 00:00:00
null 	 PMC10993261 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-20 00:00:00
null 	 PMC10993264 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-21 00:00:00
null 	 PMC10993899 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-01 00:00:00
null 	 PMC10994225 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-25 00:00:00
null 	 PMC10994437 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-03 00:00:00
null 	 PMC10994603 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994604 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994619 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994622 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994613 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994606 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994615 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994626 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994969 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-08 00:00:00
null 	 PMC10994962 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-15 00:00:00
null 	 PMC10994980 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10995099 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10994983 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10994977 	 2023 	 01/10/2023 	 Y 	 O 	 2023-10-14 00:00:00
null 	 PMC10995215 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995221 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995222 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995218 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995224 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995300 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995307 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10990591 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10990587 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10994984 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10995320 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995384 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995380 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995363 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995357 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC4116604 	 2014 	 01/01/2014 	 Y 	 O 	 2014-01-01 00:00:00
null 	 PMC10995398 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995388 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995377 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995405 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995394 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995439 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10995410 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995396 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995360 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995441 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10995455 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:13:02
null 	 PMC10995456 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:13:02
null 	 PMC10995447 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
null 	 PMC10995310 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995329 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995334 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995337 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995342 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995359 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995373 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995350 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10992728 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995318 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995343 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995335 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995361 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995365 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995417 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:13:00
null 	 PMC10995375 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995397 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996397 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996399 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996396 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10996432 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:21:46
null 	 PMC10996803 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10996801 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-25 00:00:00
null 	 PMC10996783 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-28 00:00:00
null 	 PMC10996822 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10996848 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-26 00:00:00
null 	 PMC10996873 	 2023 	 01/04/2023 	 Y 	 O 	 2023-04-21 00:00:00
null 	 PMC10998324 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998357 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998307 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998238 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-11 00:00:00
null 	 PMC10998242 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10998328 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998337 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998336 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998409 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998471 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998639 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-05 00:00:00
null 	 PMC10998669 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998632 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998687 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:40:47
null 	 PMC10998677 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC5312815 	 1962 	 01/01/1962 	 Y 	 O 	 1962-01-01 00:00:00
null 	 PMC10995235 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995246 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995244 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995236 	 2023 	 01/01/2023 	 Y 	 O 	 2023-01-01 00:00:00
null 	 PMC10995234 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995280 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995274 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995304 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995295 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10993677 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10993950 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-13 00:00:00
null 	 PMC10993592 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
null 	 PMC10993602 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
null 	 PMC10993653 	 2023 	 01/08/2023 	 Y 	 O 	 2023-08-25 00:00:00
null 	 PMC10993656 	 2023 	 01/08/2023 	 Y 	 O 	 2023-08-25 00:00:00
null 	 PMC10994616 	 2023 	 01/12/2023 	 Y 	 O 	 2023-12-01 00:00:00
null 	 PMC10994682 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10994778 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10998470 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998525 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10998631 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998676 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10998698 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:40:47
null 	 PMC10998641 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-05 00:00:00
null 	 PMC10998724 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC4709491 	 2013 	 01/01/2013 	 Y 	 O 	 2013-01-01 00:00:00
null 	 PMC4709497 	 2009 	 01/01/2009 	 Y 	 O 	 2009-01-01 00:00:00
null 	 PMC4709483 	 2013 	 01/01/2013 	 Y 	 O 	 2013-01-01 00:00:00
null 	 PMC7615814 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-27 00:00:00
null 	 PMC10977855 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC5295834 	 1977 	 01/01/1977 	 Y 	 O 	 1977-01-01 00:00:00
null 	 PMC5295829 	 1977 	 01/01/1977 	 Y 	 O 	 1977-01-01 00:00:00
null 	 PMC5295830 	 1977 	 01/01/1977 	 Y 	 O 	 1977-01-01 00:00:00
null 	 PMC5295833 	 1977 	 01/01/1977 	 Y 	 O 	 1977-01-01 00:00:00
null 	 PMC5286969 	 1987 	 01/01/1987 	 Y 	 O 	 1987-01-01 00:00:00
null 	 PMC5287000 	 1987 	 01/01/1987 	 Y 	 O 	 1987-01-01 00:00:00
null 	 PMC5312763 	 1977 	 01/01/1977 	 Y 	 O 	 1977-01-01 00:00:00
null 	 PMC10995816 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
null 	 PMC10995795 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995834 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995835 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995801 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995836 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995840 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995843 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-29 00:00:00
null 	 PMC10995854 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-20 00:00:00
null 	 PMC10995856 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-20 00:00:00
null 	 PMC10995853 	 2023 	 01/09/2023 	 Y 	 O 	 2023-09-27 00:00:00
null 	 PMC10995892 	 null 	 09/04/2024 	 Y 	 O 	 2024-04-09 03:20:26
null 	 PMC10995886 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-16 00:00:00
null 	 PMC10995866 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
null 	 PMC10995867 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-19 00:00:00
null 	 PMC10995864 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-13 00:00:00
null 	 PMC10995978 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-03 00:00:00
null 	 PMC10996110 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
